date,strategy,direction,regime,confidence,lots,entry_time,entry_price,exit_price,exit_time,exit_reason,pnl_pts,pnl_rs,won,armed_reason,index
2026-01-09,MACD_DIVERGENCE,PE,TRENDING_BEAR,0.831,4,2026-01-09 13:01:00,181.1,189.4416,2026-01-09 13:05:00,TSL,7.74,2282.48,True,ARMED(conf=0.83),MIDCPNIFTY
2026-01-09,TREND_FOLLOWING,PE,TRENDING_BEAR,0.828,4,2026-01-09 14:01:00,178.45,187.082,2026-01-09 14:03:00,TSL,8.03,2369.6,True,ARMED(conf=0.83),MIDCPNIFTY
2026-01-13,MOMENTUM_BURST,PE,TRENDING_BEAR,0.828,4,2026-01-13 12:46:00,175.15,184.3176,2026-01-13 13:00:00,TSL,8.57,2530.28,True,ARMED(conf=0.83),MIDCPNIFTY
2026-01-13,OPTIONS_GREEKS,CE,TRENDING_BEAR,0.83,4,2026-01-13 13:16:00,196.05,202.79999999999998,2026-01-13 13:24:00,TSL,6.15,1805.0,True,ARMED(conf=0.83),MIDCPNIFTY
2026-01-13,TREND_FOLLOWING,PE,TRENDING_BEAR,0.841,4,2026-01-13 13:46:00,169.6,176.59599999999998,2026-01-13 13:57:00,TSL,6.4,1878.8,True,ARMED(conf=0.84),MIDCPNIFTY
2026-01-14,MACD_DIVERGENCE,PE,TRENDING_BULL,0.84,4,2026-01-14 13:16:00,151.0,157.136,2026-01-14 13:20:00,TSL,5.54,1620.8,True,ARMED(conf=0.84),MIDCPNIFTY
2026-01-16,AI_ENHANCED,CE,TRENDING_BEAR,0.835,5,2026-01-16 12:01:00,160.05,163.92,2026-01-16 12:19:00,TSL,3.27,1186.25,True,ARMED(conf=0.84),MIDCPNIFTY
2026-01-16,MOMENTUM_BURST,PE,TRENDING_BEAR,0.822,5,2026-01-16 13:16:00,143.0,152.6464,2026-01-16 13:18:00,TSL,9.05,3352.4,True,ARMED(conf=0.82),MIDCPNIFTY
2026-01-16,MOMENTUM_BURST,PE,TRENDING_BEAR,0.821,5,2026-01-16 14:01:00,141.7,151.23119999999997,2026-01-16 14:15:00,TSL,8.93,3309.2,True,ARMED(conf=0.82),MIDCPNIFTY
2026-01-22,BEAR_TREND_FOLLOWER,PE,TRENDING_BULL,0.919,11,2026-01-22 12:46:00,106.2,110.304,2026-01-22 12:48:00,TSL,3.5,2850.8,True,ARMED(conf=0.92),MIDCPNIFTY
2026-01-22,TREND_FOLLOWING,PE,TRENDING_BULL,0.844,7,2026-01-22 13:16:00,110.5,116.375,2026-01-22 13:17:00,TSL,5.28,2729.38,True,ARMED(conf=0.84),MIDCPNIFTY
2026-01-22,OPTIONS_GREEKS,CE,TRENDING_BULL,0.839,9,2026-01-22 13:31:00,96.55,107.37599999999999,2026-01-22 13:33:00,TSL,10.23,6862.55,True,ARMED(conf=0.84),MIDCPNIFTY
2026-02-04,MACD_DIVERGENCE,CE,TRENDING_BULL,0.831,3,2026-02-04 13:01:00,253.35,269.864,2026-02-04 13:14:00,TSL,15.91,3540.65,True,ARMED(conf=0.83),MIDCPNIFTY
2026-02-04,MOMENTUM_BURST,CE,TRENDING_BULL,0.828,3,2026-02-04 13:31:00,242.7,265.56960000000004,2026-02-04 14:21:00,TSL,22.27,4970.66,True,ARMED(conf=0.83),MIDCPNIFTY
2026-02-05,VWAP_BOUNCE,CE,TRENDING_BEAR,0.83,3,2026-02-05 13:01:00,230.9,238.97299999999998,2026-02-05 13:15:00,TSL,7.47,1641.42,True,ARMED(conf=0.83),MIDCPNIFTY
2026-02-05,VOLUME_CLIMAX,PE,TRENDING_BEAR,0.825,3,2026-02-05 13:16:00,208.95,202.75,2026-02-05 13:30:00,TIME,-6.8,-1570.0,False,ARMED(conf=0.82),MIDCPNIFTY
2026-02-05,ATR_BREAK,CE,TRENDING_BEAR,0.825,3,2026-02-05 13:16:00,230.0,235.07139999999998,2026-02-05 13:17:00,TSL,4.47,966.06,True,ARMED(conf=0.82),MIDCPNIFTY
2026-02-05,OPTIONS_GREEKS,PE,TRENDING_BEAR,0.83,4,2026-02-05 14:01:00,204.65,213.31199999999998,2026-02-05 14:14:00,TSL,8.06,2378.6,True,ARMED(conf=0.83),MIDCPNIFTY
2026-02-06,MACD_DIVERGENCE,CE,TRENDING_BEAR,0.839,3,2026-02-06 13:31:00,219.95,230.33599999999998,2026-02-06 13:52:00,TSL,9.79,2161.85,True,ARMED(conf=0.84),MIDCPNIFTY
2026-02-06,EMA_CROSSOVER,CE,TRENDING_BEAR,0.829,3,2026-02-06 13:46:00,226.0,234.44899999999998,2026-02-06 13:58:00,TSL,7.85,1726.02,True,ARMED(conf=0.83),MIDCPNIFTY
2026-02-06,MACD_DIVERGENCE,PE,TRENDING_BEAR,0.83,4,2026-02-06 14:16:00,197.2,207.7,2026-02-06 14:30:00,TIME,9.9,2930.0,True,ARMED(conf=0.83),MIDCPNIFTY
2026-02-10,SCALPING,CE,RANGE_BOUND,0.827,5,2026-02-10 12:46:00,168.65,163.2,2026-02-10 14:30:00,TIME,-6.05,-2308.75,False,ARMED(conf=0.83),MIDCPNIFTY
2026-02-11,ULTIMATE_DAY_HIGH_LOW,CE,RANGE_BOUND,0.84,5,2026-02-11 10:31:00,170.25,161.1,2026-02-11 14:30:00,TIME,-9.75,-3696.25,False,ARMED(conf=0.84),MIDCPNIFTY
2026-02-12,EMA_CROSSOVER,PE,NORMAL,0.832,5,2026-02-12 13:01:00,157.6,163.2995,2026-02-12 13:06:00,TSL,5.1,1872.31,True,ARMED(conf=0.83),MIDCPNIFTY
2026-02-12,PUT_WRITER_SUPPORT,CE,NORMAL,0.839,5,2026-02-12 13:16:00,163.65,170.24239999999998,2026-02-12 13:18:00,TSL,5.99,2207.15,True,ARMED(conf=0.84),MIDCPNIFTY
2026-02-12,ULTIMATE_DAY_HIGH_LOW,CE,NORMAL,0.832,5,2026-02-12 13:31:00,158.6,168.95999999999998,2026-02-12 13:47:00,TSL,9.76,3620.0,True,ARMED(conf=0.83),MIDCPNIFTY
2026-02-13,MACD_DIVERGENCE,CE,TRENDING_BULL,0.835,4,2026-02-13 13:01:00,157.9,164.26080000000002,2026-02-13 13:09:00,TSL,5.76,1688.24,True,ARMED(conf=0.83),MIDCPNIFTY
2026-02-13,MACD_DIVERGENCE,CE,TRENDING_BULL,0.838,5,2026-02-13 14:01:00,171.4,169.5,2026-02-13 14:30:00,TIME,-2.5,-977.5,False,ARMED(conf=0.84),MIDCPNIFTY
2026-02-17,OPTIONS_GREEKS,PE,TRENDING_BULL,0.836,6,2026-02-17 12:46:00,137.6,143.47199999999998,2026-02-17 13:59:00,TSL,5.27,2332.4,True,ARMED(conf=0.84),MIDCPNIFTY
2026-02-18,ULTIMATE_DAY_HIGH_LOW,CE,NORMAL,0.836,8,2026-02-18 12:01:00,115.5,122.25599999999999,2026-02-18 12:15:00,TSL,6.16,3653.6,True,ARMED(conf=0.84),MIDCPNIFTY
2026-02-18,MACD_DIVERGENCE,PE,NORMAL,0.837,6,2026-02-18 13:16:00,115.3,119.41359999999999,2026-02-18 13:44:00,TSL,3.51,1541.12,True,ARMED(conf=0.84),MIDCPNIFTY
